series_id                     	year	period	       value	footnote_codes
JTS480099000000000LDL         	2020	M09	          90	P
JTS480099000000000LDR         	2000	M12	         0.4	
JTS480099000000000LDR         	2001	M01	         1.1	
JTS480099000000000LDR         	2001	M02	         0.8	
JTS480099000000000LDR         	2001	M03	         0.8	
JTS480099000000000LDR         	2001	M04	         1.4	
JTS480099000000000LDR         	2001	M05	         1.2	
JTS480099000000000LDR         	2001	M06	         1.2	
JTS480099000000000LDR         	2001	M07	         1.4	
JTS480099000000000LDR         	2001	M08	         1.0	
JTS480099000000000LDR         	2001	M09	         1.4	
JTS480099000000000LDR         	2001	M10	         1.4	
JTS480099000000000LDR         	2001	M11	         2.2	
JTS480099000000000LDR         	2001	M12	         1.1	
JTS480099000000000LDR         	2002	M01	         1.3	
JTS480099000000000LDR         	2002	M02	         1.9	
JTS480099000000000LDR         	2002	M03	         1.7	
JTS480099000000000LDR         	2002	M04	         1.5	
JTS480099000000000LDR         	2002	M05	         0.8	
JTS480099000000000LDR         	2002	M06	         1.5	
JTS480099000000000LDR         	2002	M07	         1.1	
JTS480099000000000LDR         	2002	M08	         1.8	
JTS480099000000000LDR         	2002	M09	         1.6	
JTS480099000000000LDR         	2002	M10	         1.1	
JTS480099000000000LDR         	2002	M11	         1.3	
JTS480099000000000LDR         	2002	M12	         1.1	
JTS480099000000000LDR         	2003	M01	         1.4	
JTS480099000000000LDR         	2003	M02	         1.2	
JTS480099000000000LDR         	2003	M03	         1.2	
JTS480099000000000LDR         	2003	M04	         1.1	
JTS480099000000000LDR         	2003	M05	         1.2	
JTS480099000000000LDR         	2003	M06	         1.9	
JTS480099000000000LDR         	2003	M07	         1.4	
JTS480099000000000LDR         	2003	M08	         1.4	
JTS480099000000000LDR         	2003	M09	         1.1	
JTS480099000000000LDR         	2003	M10	         1.6	
JTS480099000000000LDR         	2003	M11	         1.3	
JTS480099000000000LDR         	2003	M12	         1.6	
JTS480099000000000LDR         	2004	M01	         1.5	
JTS480099000000000LDR         	2004	M02	         1.4	
JTS480099000000000LDR         	2004	M03	         1.8	
JTS480099000000000LDR         	2004	M04	         1.4	
JTS480099000000000LDR         	2004	M05	         1.9	
JTS480099000000000LDR         	2004	M06	         1.4	
JTS480099000000000LDR         	2004	M07	         1.7	
JTS480099000000000LDR         	2004	M08	         1.6	
JTS480099000000000LDR         	2004	M09	         1.6	
JTS480099000000000LDR         	2004	M10	         1.5	
JTS480099000000000LDR         	2004	M11	         1.4	
JTS480099000000000LDR         	2004	M12	         1.7	
JTS480099000000000LDR         	2005	M01	         1.2	
JTS480099000000000LDR         	2005	M02	         1.9	
JTS480099000000000LDR         	2005	M03	         1.5	
JTS480099000000000LDR         	2005	M04	         1.8	
JTS480099000000000LDR         	2005	M05	         1.6	
JTS480099000000000LDR         	2005	M06	         2.0	
JTS480099000000000LDR         	2005	M07	         1.5	
JTS480099000000000LDR         	2005	M08	         1.3	
JTS480099000000000LDR         	2005	M09	         1.8	
JTS480099000000000LDR         	2005	M10	         1.6	
JTS480099000000000LDR         	2005	M11	         2.0	
JTS480099000000000LDR         	2005	M12	         1.8	
JTS480099000000000LDR         	2006	M01	         1.4	
JTS480099000000000LDR         	2006	M02	         1.1	
JTS480099000000000LDR         	2006	M03	         1.1	
JTS480099000000000LDR         	2006	M04	         0.7	
JTS480099000000000LDR         	2006	M05	         1.3	
JTS480099000000000LDR         	2006	M06	         1.1	
JTS480099000000000LDR         	2006	M07	         1.3	
JTS480099000000000LDR         	2006	M08	         1.5	
JTS480099000000000LDR         	2006	M09	         1.4	
JTS480099000000000LDR         	2006	M10	         1.2	
JTS480099000000000LDR         	2006	M11	         1.0	
JTS480099000000000LDR         	2006	M12	         1.0	
JTS480099000000000LDR         	2007	M01	         1.6	
JTS480099000000000LDR         	2007	M02	         1.1	
JTS480099000000000LDR         	2007	M03	         1.4	
JTS480099000000000LDR         	2007	M04	         1.3	
JTS480099000000000LDR         	2007	M05	         1.0	
JTS480099000000000LDR         	2007	M06	         1.1	
JTS480099000000000LDR         	2007	M07	         1.1	
JTS480099000000000LDR         	2007	M08	         1.2	
JTS480099000000000LDR         	2007	M09	         0.9	
JTS480099000000000LDR         	2007	M10	         1.3	
JTS480099000000000LDR         	2007	M11	         1.4	
JTS480099000000000LDR         	2007	M12	         0.9	
JTS480099000000000LDR         	2008	M01	         1.1	
JTS480099000000000LDR         	2008	M02	         1.3	
JTS480099000000000LDR         	2008	M03	         1.2	
JTS480099000000000LDR         	2008	M04	         1.3	
JTS480099000000000LDR         	2008	M05	         1.1	
JTS480099000000000LDR         	2008	M06	         1.3	
JTS480099000000000LDR         	2008	M07	         1.6	
JTS480099000000000LDR         	2008	M08	         1.6	
JTS480099000000000LDR         	2008	M09	         1.5	
JTS480099000000000LDR         	2008	M10	         1.3	
JTS480099000000000LDR         	2008	M11	         1.5	
JTS480099000000000LDR         	2008	M12	         1.3	
JTS480099000000000LDR         	2009	M01	         1.4	
JTS480099000000000LDR         	2009	M02	         2.1	
JTS480099000000000LDR         	2009	M03	         2.3	
JTS480099000000000LDR         	2009	M04	         1.8	
JTS480099000000000LDR         	2009	M05	         2.0	
JTS480099000000000LDR         	2009	M06	         1.8	
JTS480099000000000LDR         	2009	M07	         1.8	
JTS480099000000000LDR         	2009	M08	         1.5	
JTS480099000000000LDR         	2009	M09	         2.2	
JTS480099000000000LDR         	2009	M10	         1.4	
JTS480099000000000LDR         	2009	M11	         1.7	
JTS480099000000000LDR         	2009	M12	         2.3	
JTS480099000000000LDR         	2010	M01	         0.9	
JTS480099000000000LDR         	2010	M02	         1.3	
JTS480099000000000LDR         	2010	M03	         1.0	
JTS480099000000000LDR         	2010	M04	         1.1	
JTS480099000000000LDR         	2010	M05	         1.3	
JTS480099000000000LDR         	2010	M06	         1.4	
JTS480099000000000LDR         	2010	M07	         1.1	
JTS480099000000000LDR         	2010	M08	         0.8	
JTS480099000000000LDR         	2010	M09	         1.0	
JTS480099000000000LDR         	2010	M10	         1.4	
JTS480099000000000LDR         	2010	M11	         1.1	
JTS480099000000000LDR         	2010	M12	         1.4	
JTS480099000000000LDR         	2011	M01	         1.3	
JTS480099000000000LDR         	2011	M02	         0.9	
JTS480099000000000LDR         	2011	M03	         1.0	
JTS480099000000000LDR         	2011	M04	         1.0	
JTS480099000000000LDR         	2011	M05	         0.7	
JTS480099000000000LDR         	2011	M06	         1.0	
JTS480099000000000LDR         	2011	M07	         1.1	
JTS480099000000000LDR         	2011	M08	         1.2	
JTS480099000000000LDR         	2011	M09	         1.0	
JTS480099000000000LDR         	2011	M10	         1.4	
JTS480099000000000LDR         	2011	M11	         1.2	
JTS480099000000000LDR         	2011	M12	         1.5	
JTS480099000000000LDR         	2012	M01	         1.1	
JTS480099000000000LDR         	2012	M02	         1.2	
JTS480099000000000LDR         	2012	M03	         1.2	
JTS480099000000000LDR         	2012	M04	         1.4	
JTS480099000000000LDR         	2012	M05	         1.2	
JTS480099000000000LDR         	2012	M06	         1.4	
JTS480099000000000LDR         	2012	M07	         1.1	
JTS480099000000000LDR         	2012	M08	         1.3	
JTS480099000000000LDR         	2012	M09	         1.4	
JTS480099000000000LDR         	2012	M10	         1.0	
JTS480099000000000LDR         	2012	M11	         1.2	
JTS480099000000000LDR         	2012	M12	         1.3	
JTS480099000000000LDR         	2013	M01	         1.1	
JTS480099000000000LDR         	2013	M02	         1.3	
JTS480099000000000LDR         	2013	M03	         1.2	
JTS480099000000000LDR         	2013	M04	         1.4	
JTS480099000000000LDR         	2013	M05	         1.4	
JTS480099000000000LDR         	2013	M06	         1.0	
JTS480099000000000LDR         	2013	M07	         1.4	
JTS480099000000000LDR         	2013	M08	         1.5	
JTS480099000000000LDR         	2013	M09	         1.2	
JTS480099000000000LDR         	2013	M10	         1.3	
JTS480099000000000LDR         	2013	M11	         1.3	
JTS480099000000000LDR         	2013	M12	         1.2	
JTS480099000000000LDR         	2014	M01	         1.6	
JTS480099000000000LDR         	2014	M02	         1.4	
JTS480099000000000LDR         	2014	M03	         1.5	
JTS480099000000000LDR         	2014	M04	         1.3	
JTS480099000000000LDR         	2014	M05	         1.2	
JTS480099000000000LDR         	2014	M06	         1.1	
JTS480099000000000LDR         	2014	M07	         1.3	
JTS480099000000000LDR         	2014	M08	         1.1	
JTS480099000000000LDR         	2014	M09	         1.3	
JTS480099000000000LDR         	2014	M10	         1.5	
JTS480099000000000LDR         	2014	M11	         1.3	
JTS480099000000000LDR         	2014	M12	         1.1	
JTS480099000000000LDR         	2015	M01	         1.4	
JTS480099000000000LDR         	2015	M02	         1.3	
JTS480099000000000LDR         	2015	M03	         1.6	
JTS480099000000000LDR         	2015	M04	         1.5	
JTS480099000000000LDR         	2015	M05	         1.5	
JTS480099000000000LDR         	2015	M06	         1.2	
JTS480099000000000LDR         	2015	M07	         1.3	
JTS480099000000000LDR         	2015	M08	         1.2	
JTS480099000000000LDR         	2015	M09	         1.7	
JTS480099000000000LDR         	2015	M10	         1.2	
JTS480099000000000LDR         	2015	M11	         1.4	
JTS480099000000000LDR         	2015	M12	         1.2	
JTS480099000000000LDR         	2016	M01	         1.3	
JTS480099000000000LDR         	2016	M02	         1.4	
JTS480099000000000LDR         	2016	M03	         1.3	
JTS480099000000000LDR         	2016	M04	         1.1	
JTS480099000000000LDR         	2016	M05	         1.4	
JTS480099000000000LDR         	2016	M06	         1.7	
JTS480099000000000LDR         	2016	M07	         1.6	
JTS480099000000000LDR         	2016	M08	         1.5	
JTS480099000000000LDR         	2016	M09	         1.0	
JTS480099000000000LDR         	2016	M10	         1.2	
JTS480099000000000LDR         	2016	M11	         1.3	
JTS480099000000000LDR         	2016	M12	         1.3	
JTS480099000000000LDR         	2017	M01	         1.7	
JTS480099000000000LDR         	2017	M02	         0.8	
JTS480099000000000LDR         	2017	M03	         1.2	
JTS480099000000000LDR         	2017	M04	         1.3	
JTS480099000000000LDR         	2017	M05	         1.2	
JTS480099000000000LDR         	2017	M06	         1.4	
JTS480099000000000LDR         	2017	M07	         1.1	
JTS480099000000000LDR         	2017	M08	         1.3	
JTS480099000000000LDR         	2017	M09	         1.2	
JTS480099000000000LDR         	2017	M10	         0.9	
JTS480099000000000LDR         	2017	M11	         1.3	
JTS480099000000000LDR         	2017	M12	         1.8	
JTS480099000000000LDR         	2018	M01	         1.5	
JTS480099000000000LDR         	2018	M02	         1.2	
JTS480099000000000LDR         	2018	M03	         1.2	
JTS480099000000000LDR         	2018	M04	         1.4	
JTS480099000000000LDR         	2018	M05	         1.4	
JTS480099000000000LDR         	2018	M06	         1.3	
JTS480099000000000LDR         	2018	M07	         1.3	
JTS480099000000000LDR         	2018	M08	         1.3	
JTS480099000000000LDR         	2018	M09	         1.4	
JTS480099000000000LDR         	2018	M10	         1.6	
JTS480099000000000LDR         	2018	M11	         1.6	
JTS480099000000000LDR         	2018	M12	         1.4	
JTS480099000000000LDR         	2019	M01	         1.3	
JTS480099000000000LDR         	2019	M02	         1.5	
JTS480099000000000LDR         	2019	M03	         1.4	
JTS480099000000000LDR         	2019	M04	         1.4	
JTS480099000000000LDR         	2019	M05	         1.2	
JTS480099000000000LDR         	2019	M06	         1.2	
JTS480099000000000LDR         	2019	M07	         1.4	
JTS480099000000000LDR         	2019	M08	         1.5	
JTS480099000000000LDR         	2019	M09	         1.4	
JTS480099000000000LDR         	2019	M10	         1.4	
JTS480099000000000LDR         	2019	M11	         1.3	
JTS480099000000000LDR         	2019	M12	         1.5	
JTS480099000000000LDR         	2020	M01	         1.4	
JTS480099000000000LDR         	2020	M02	         1.5	
JTS480099000000000LDR         	2020	M03	         5.6	
JTS480099000000000LDR         	2020	M04	         5.3	
JTS480099000000000LDR         	2020	M05	         1.8	
JTS480099000000000LDR         	2020	M06	         2.4	
JTS480099000000000LDR         	2020	M07	         1.6	
JTS480099000000000LDR         	2020	M08	         1.5	
JTS480099000000000LDR         	2020	M09	         1.5	P
JTS510000000000000LDL         	2000	M12	          31	
JTS510000000000000LDL         	2001	M01	          44	
JTS510000000000000LDL         	2001	M02	          43	
JTS510000000000000LDL         	2001	M03	          23	
JTS510000000000000LDL         	2001	M04	          55	
JTS510000000000000LDL         	2001	M05	          47	
JTS510000000000000LDL         	2001	M06	          52	
JTS510000000000000LDL         	2001	M07	          46	
JTS510000000000000LDL         	2001	M08	          48	
JTS510000000000000LDL         	2001	M09	          57	
JTS510000000000000LDL         	2001	M10	          55	
JTS510000000000000LDL         	2001	M11	          62	
JTS510000000000000LDL         	2001	M12	          54	
JTS510000000000000LDL         	2002	M01	          52	
JTS510000000000000LDL         	2002	M02	          31	
JTS510000000000000LDL         	2002	M03	          42	
JTS510000000000000LDL         	2002	M04	          62	
JTS510000000000000LDL         	2002	M05	          44	
JTS510000000000000LDL         	2002	M06	          47	
JTS510000000000000LDL         	2002	M07	          45	
JTS510000000000000LDL         	2002	M08	          41	
JTS510000000000000LDL         	2002	M09	          37	
JTS510000000000000LDL         	2002	M10	          40	
JTS510000000000000LDL         	2002	M11	          45	
JTS510000000000000LDL         	2002	M12	          38	
JTS510000000000000LDL         	2003	M01	          42	
JTS510000000000000LDL         	2003	M02	          47	
JTS510000000000000LDL         	2003	M03	          45	
JTS510000000000000LDL         	2003	M04	          36	
JTS510000000000000LDL         	2003	M05	          47	
JTS510000000000000LDL         	2003	M06	          47	
JTS510000000000000LDL         	2003	M07	          41	
JTS510000000000000LDL         	2003	M08	          42	
JTS510000000000000LDL         	2003	M09	          43	
JTS510000000000000LDL         	2003	M10	          37	
JTS510000000000000LDL         	2003	M11	          33	
JTS510000000000000LDL         	2003	M12	          43	
JTS510000000000000LDL         	2004	M01	          32	
JTS510000000000000LDL         	2004	M02	          35	
JTS510000000000000LDL         	2004	M03	          40	
JTS510000000000000LDL         	2004	M04	          33	
JTS510000000000000LDL         	2004	M05	          37	
JTS510000000000000LDL         	2004	M06	          44	
JTS510000000000000LDL         	2004	M07	          24	
JTS510000000000000LDL         	2004	M08	          25	
JTS510000000000000LDL         	2004	M09	          49	
JTS510000000000000LDL         	2004	M10	          31	
JTS510000000000000LDL         	2004	M11	          18	
JTS510000000000000LDL         	2004	M12	          19	
JTS510000000000000LDL         	2005	M01	          26	
JTS510000000000000LDL         	2005	M02	          15	
JTS510000000000000LDL         	2005	M03	          27	
JTS510000000000000LDL         	2005	M04	          21	
JTS510000000000000LDL         	2005	M05	          29	
JTS510000000000000LDL         	2005	M06	          21	
JTS510000000000000LDL         	2005	M07	          38	
JTS510000000000000LDL         	2005	M08	          38	
JTS510000000000000LDL         	2005	M09	          32	
JTS510000000000000LDL         	2005	M10	          26	
JTS510000000000000LDL         	2005	M11	          41	
JTS510000000000000LDL         	2005	M12	          28	
JTS510000000000000LDL         	2006	M01	          25	
JTS510000000000000LDL         	2006	M02	          48	
JTS510000000000000LDL         	2006	M03	          28	
JTS510000000000000LDL         	2006	M04	          41	
JTS510000000000000LDL         	2006	M05	          21	
JTS510000000000000LDL         	2006	M06	          23	
JTS510000000000000LDL         	2006	M07	          24	
JTS510000000000000LDL         	2006	M08	          28	
JTS510000000000000LDL         	2006	M09	          23	
JTS510000000000000LDL         	2006	M10	          31	
JTS510000000000000LDL         	2006	M11	          34	
JTS510000000000000LDL         	2006	M12	          33	
JTS510000000000000LDL         	2007	M01	          40	
JTS510000000000000LDL         	2007	M02	          45	
JTS510000000000000LDL         	2007	M03	          28	
JTS510000000000000LDL         	2007	M04	          26	
JTS510000000000000LDL         	2007	M05	          32	
JTS510000000000000LDL         	2007	M06	          26	
JTS510000000000000LDL         	2007	M07	          35	
JTS510000000000000LDL         	2007	M08	          43	
JTS510000000000000LDL         	2007	M09	          27	
JTS510000000000000LDL         	2007	M10	          21	
JTS510000000000000LDL         	2007	M11	          19	
JTS510000000000000LDL         	2007	M12	          22	
JTS510000000000000LDL         	2008	M01	          25	
JTS510000000000000LDL         	2008	M02	          22	
JTS510000000000000LDL         	2008	M03	          35	
JTS510000000000000LDL         	2008	M04	          28	
JTS510000000000000LDL         	2008	M05	          19	
JTS510000000000000LDL         	2008	M06	          37	
JTS510000000000000LDL         	2008	M07	          18	
JTS510000000000000LDL         	2008	M08	          20	
JTS510000000000000LDL         	2008	M09	          40	
JTS510000000000000LDL         	2008	M10	          52	
JTS510000000000000LDL         	2008	M11	          43	
JTS510000000000000LDL         	2008	M12	          42	
JTS510000000000000LDL         	2009	M01	          37	
JTS510000000000000LDL         	2009	M02	          38	
JTS510000000000000LDL         	2009	M03	          39	
JTS510000000000000LDL         	2009	M04	          47	
JTS510000000000000LDL         	2009	M05	          41	
JTS510000000000000LDL         	2009	M06	          37	
JTS510000000000000LDL         	2009	M07	          46	
JTS510000000000000LDL         	2009	M08	          34	
JTS510000000000000LDL         	2009	M09	          28	
JTS510000000000000LDL         	2009	M10	          40	
JTS510000000000000LDL         	2009	M11	          33	
JTS510000000000000LDL         	2009	M12	          45	
JTS510000000000000LDL         	2010	M01	          36	
JTS510000000000000LDL         	2010	M02	          23	
JTS510000000000000LDL         	2010	M03	          24	
JTS510000000000000LDL         	2010	M04	          23	
JTS510000000000000LDL         	2010	M05	          34	
JTS510000000000000LDL         	2010	M06	          24	
JTS510000000000000LDL         	2010	M07	          27	
JTS510000000000000LDL         	2010	M08	          26	
JTS510000000000000LDL         	2010	M09	          29	
JTS510000000000000LDL         	2010	M10	          22	
JTS510000000000000LDL         	2010	M11	          23	
JTS510000000000000LDL         	2010	M12	          30	
JTS510000000000000LDL         	2011	M01	          24	
JTS510000000000000LDL         	2011	M02	          21	
JTS510000000000000LDL         	2011	M03	          29	
JTS510000000000000LDL         	2011	M04	          20	
JTS510000000000000LDL         	2011	M05	          26	
JTS510000000000000LDL         	2011	M06	          25	
JTS510000000000000LDL         	2011	M07	          24	
JTS510000000000000LDL         	2011	M08	          20	
JTS510000000000000LDL         	2011	M09	          21	
JTS510000000000000LDL         	2011	M10	          21	
JTS510000000000000LDL         	2011	M11	          22	
JTS510000000000000LDL         	2011	M12	          26	
JTS510000000000000LDL         	2012	M01	          24	
JTS510000000000000LDL         	2012	M02	          29	
JTS510000000000000LDL         	2012	M03	          28	
JTS510000000000000LDL         	2012	M04	          26	
JTS510000000000000LDL         	2012	M05	          26	
JTS510000000000000LDL         	2012	M06	          20	
JTS510000000000000LDL         	2012	M07	          20	
JTS510000000000000LDL         	2012	M08	          38	
JTS510000000000000LDL         	2012	M09	          24	
JTS510000000000000LDL         	2012	M10	          18	
JTS510000000000000LDL         	2012	M11	          20	
JTS510000000000000LDL         	2012	M12	          20	
JTS510000000000000LDL         	2013	M01	          22	
JTS510000000000000LDL         	2013	M02	          24	
JTS510000000000000LDL         	2013	M03	          12	
JTS510000000000000LDL         	2013	M04	          26	
JTS510000000000000LDL         	2013	M05	          29	
JTS510000000000000LDL         	2013	M06	          42	
JTS510000000000000LDL         	2013	M07	          45	
JTS510000000000000LDL         	2013	M08	          58	
JTS510000000000000LDL         	2013	M09	          44	
JTS510000000000000LDL         	2013	M10	          43	
JTS510000000000000LDL         	2013	M11	          23	
JTS510000000000000LDL         	2013	M12	          43	
JTS510000000000000LDL         	2014	M01	          40	
JTS510000000000000LDL         	2014	M02	          55	
JTS510000000000000LDL         	2014	M03	          47	
JTS510000000000000LDL         	2014	M04	          39	
JTS510000000000000LDL         	2014	M05	          30	
JTS510000000000000LDL         	2014	M06	          28	
JTS510000000000000LDL         	2014	M07	          47	
JTS510000000000000LDL         	2014	M08	          26	
JTS510000000000000LDL         	2014	M09	          33	
JTS510000000000000LDL         	2014	M10	          40	
JTS510000000000000LDL         	2014	M11	          39	
JTS510000000000000LDL         	2014	M12	          32	
JTS510000000000000LDL         	2015	M01	          31	
JTS510000000000000LDL         	2015	M02	          27	
JTS510000000000000LDL         	2015	M03	          30	
JTS510000000000000LDL         	2015	M04	          36	
JTS510000000000000LDL         	2015	M05	          27	
JTS510000000000000LDL         	2015	M06	          30	
JTS510000000000000LDL         	2015	M07	          26	
JTS510000000000000LDL         	2015	M08	          26	
JTS510000000000000LDL         	2015	M09	          25	
JTS510000000000000LDL         	2015	M10	          30	
JTS510000000000000LDL         	2015	M11	          31	
JTS510000000000000LDL         	2015	M12	          22	
JTS510000000000000LDL         	2016	M01	          27	
JTS510000000000000LDL         	2016	M02	          30	
JTS510000000000000LDL         	2016	M03	          24	
JTS510000000000000LDL         	2016	M04	          31	
JTS510000000000000LDL         	2016	M05	          33	
JTS510000000000000LDL         	2016	M06	          26	
JTS510000000000000LDL         	2016	M07	          30	
JTS510000000000000LDL         	2016	M08	          25	
JTS510000000000000LDL         	2016	M09	          14	
JTS510000000000000LDL         	2016	M10	          19	
JTS510000000000000LDL         	2016	M11	          28	
JTS510000000000000LDL         	2016	M12	          20	
JTS510000000000000LDL         	2017	M01	          29	
JTS510000000000000LDL         	2017	M02	          23	
JTS510000000000000LDL         	2017	M03	          30	
JTS510000000000000LDL         	2017	M04	          27	
JTS510000000000000LDL         	2017	M05	          41	
JTS510000000000000LDL         	2017	M06	          37	
JTS510000000000000LDL         	2017	M07	          27	
JTS510000000000000LDL         	2017	M08	          32	
JTS510000000000000LDL         	2017	M09	          42	
JTS510000000000000LDL         	2017	M10	          40	
JTS510000000000000LDL         	2017	M11	          26	
JTS510000000000000LDL         	2017	M12	          43	
JTS510000000000000LDL         	2018	M01	          40	
JTS510000000000000LDL         	2018	M02	          37	
JTS510000000000000LDL         	2018	M03	          36	
JTS510000000000000LDL         	2018	M04	          35	
JTS510000000000000LDL         	2018	M05	          33	
JTS510000000000000LDL         	2018	M06	          36	
JTS510000000000000LDL         	2018	M07	          29	
JTS510000000000000LDL         	2018	M08	          36	
JTS510000000000000LDL         	2018	M09	          36	
JTS510000000000000LDL         	2018	M10	          23	
JTS510000000000000LDL         	2018	M11	          28	
JTS510000000000000LDL         	2018	M12	          37	
JTS510000000000000LDL         	2019	M01	          35	
JTS510000000000000LDL         	2019	M02	          37	
JTS510000000000000LDL         	2019	M03	          36	
JTS510000000000000LDL         	2019	M04	          38	
JTS510000000000000LDL         	2019	M05	          37	
JTS510000000000000LDL         	2019	M06	          27	
JTS510000000000000LDL         	2019	M07	          57	
JTS510000000000000LDL         	2019	M08	          39	
JTS510000000000000LDL         	2019	M09	          35	
JTS510000000000000LDL         	2019	M10	          40	
JTS510000000000000LDL         	2019	M11	          33	
JTS510000000000000LDL         	2019	M12	          37	
JTS510000000000000LDL         	2020	M01	          24	
JTS510000000000000LDL         	2020	M02	          32	
JTS510000000000000LDL         	2020	M03	          64	
JTS510000000000000LDL         	2020	M04	          97	
JTS510000000000000LDL         	2020	M05	          29	
JTS510000000000000LDL         	2020	M06	          21	
JTS510000000000000LDL         	2020	M07	          21	
JTS510000000000000LDL         	2020	M08	          25	
JTS510000000000000LDL         	2020	M09	          25	P
JTS510000000000000LDR         	2000	M12	         0.8	
JTS510000000000000LDR         	2001	M01	         1.2	
JTS510000000000000LDR         	2001	M02	         1.2	
JTS510000000000000LDR         	2001	M03	         0.6	
JTS510000000000000LDR         	2001	M04	         1.5	
JTS510000000000000LDR         	2001	M05	         1.3	
JTS510000000000000LDR         	2001	M06	         1.4	
JTS510000000000000LDR         	2001	M07	         1.3	
JTS510000000000000LDR         	2001	M08	         1.3	
JTS510000000000000LDR         	2001	M09	         1.6	
JTS510000000000000LDR         	2001	M10	         1.6	
JTS510000000000000LDR         	2001	M11	         1.8	
JTS510000000000000LDR         	2001	M12	         1.5	
JTS510000000000000LDR         	2002	M01	         1.5	
JTS510000000000000LDR         	2002	M02	         0.9	
JTS510000000000000LDR         	2002	M03	         1.2	
JTS510000000000000LDR         	2002	M04	         1.8	
JTS510000000000000LDR         	2002	M05	         1.3	
JTS510000000000000LDR         	2002	M06	         1.4	
JTS510000000000000LDR         	2002	M07	         1.3	
JTS510000000000000LDR         	2002	M08	         1.2	
JTS510000000000000LDR         	2002	M09	         1.1	
JTS510000000000000LDR         	2002	M10	         1.2	
JTS510000000000000LDR         	2002	M11	         1.4	
JTS510000000000000LDR         	2002	M12	         1.1	
JTS510000000000000LDR         	2003	M01	         1.3	
JTS510000000000000LDR         	2003	M02	         1.5	
JTS510000000000000LDR         	2003	M03	         1.4	
JTS510000000000000LDR         	2003	M04	         1.1	
JTS510000000000000LDR         	2003	M05	         1.5	
JTS510000000000000LDR         	2003	M06	         1.5	
JTS510000000000000LDR         	2003	M07	         1.3	
JTS510000000000000LDR         	2003	M08	         1.3	
JTS510000000000000LDR         	2003	M09	         1.4	
JTS510000000000000LDR         	2003	M10	         1.2	
JTS510000000000000LDR         	2003	M11	         1.0	
JTS510000000000000LDR         	2003	M12	         1.4	
JTS510000000000000LDR         	2004	M01	         1.0	
JTS510000000000000LDR         	2004	M02	         1.1	
JTS510000000000000LDR         	2004	M03	         1.3	
JTS510000000000000LDR         	2004	M04	         1.0	
JTS510000000000000LDR         	2004	M05	         1.2	
JTS510000000000000LDR         	2004	M06	         1.4	
JTS510000000000000LDR         	2004	M07	         0.8	
JTS510000000000000LDR         	2004	M08	         0.8	
JTS510000000000000LDR         	2004	M09	         1.6	
JTS510000000000000LDR         	2004	M10	         1.0	
JTS510000000000000LDR         	2004	M11	         0.6	
JTS510000000000000LDR         	2004	M12	         0.6	
JTS510000000000000LDR         	2005	M01	         0.8	
JTS510000000000000LDR         	2005	M02	         0.5	
JTS510000000000000LDR         	2005	M03	         0.9	
JTS510000000000000LDR         	2005	M04	         0.7	
JTS510000000000000LDR         	2005	M05	         0.9	
JTS510000000000000LDR         	2005	M06	         0.7	
JTS510000000000000LDR         	2005	M07	         1.3	
JTS510000000000000LDR         	2005	M08	         1.2	
JTS510000000000000LDR         	2005	M09	         1.0	
JTS510000000000000LDR         	2005	M10	         0.9	
JTS510000000000000LDR         	2005	M11	         1.4	
JTS510000000000000LDR         	2005	M12	         0.9	
JTS510000000000000LDR         	2006	M01	         0.8	
JTS510000000000000LDR         	2006	M02	         1.6	
JTS510000000000000LDR         	2006	M03	         0.9	
JTS510000000000000LDR         	2006	M04	         1.3	
JTS510000000000000LDR         	2006	M05	         0.7	
JTS510000000000000LDR         	2006	M06	         0.8	
JTS510000000000000LDR         	2006	M07	         0.8	
JTS510000000000000LDR         	2006	M08	         0.9	
JTS510000000000000LDR         	2006	M09	         0.8	
JTS510000000000000LDR         	2006	M10	         1.0	
JTS510000000000000LDR         	2006	M11	         1.1	
JTS510000000000000LDR         	2006	M12	         1.1	
JTS510000000000000LDR         	2007	M01	         1.3	
JTS510000000000000LDR         	2007	M02	         1.5	
JTS510000000000000LDR         	2007	M03	         0.9	
JTS510000000000000LDR         	2007	M04	         0.8	
JTS510000000000000LDR         	2007	M05	         1.0	
JTS510000000000000LDR         	2007	M06	         0.9	
JTS510000000000000LDR         	2007	M07	         1.1	
JTS510000000000000LDR         	2007	M08	         1.4	
JTS510000000000000LDR         	2007	M09	         0.9	
JTS510000000000000LDR         	2007	M10	         0.7	
JTS510000000000000LDR         	2007	M11	         0.6	
JTS510000000000000LDR         	2007	M12	         0.7	
JTS510000000000000LDR         	2008	M01	         0.8	
JTS510000000000000LDR         	2008	M02	         0.7	
JTS510000000000000LDR         	2008	M03	         1.2	
JTS510000000000000LDR         	2008	M04	         0.9	
JTS510000000000000LDR         	2008	M05	         0.6	
JTS510000000000000LDR         	2008	M06	         1.2	
JTS510000000000000LDR         	2008	M07	         0.6	
JTS510000000000000LDR         	2008	M08	         0.7	
JTS510000000000000LDR         	2008	M09	         1.4	
JTS510000000000000LDR         	2008	M10	         1.8	
JTS510000000000000LDR         	2008	M11	         1.5	
JTS510000000000000LDR         	2008	M12	         1.5	
JTS510000000000000LDR         	2009	M01	         1.3	
JTS510000000000000LDR         	2009	M02	         1.3	
JTS510000000000000LDR         	2009	M03	         1.4	
JTS510000000000000LDR         	2009	M04	         1.7	
