series_id                     	year	period	       value	footnote_codes
JTS440000000000000OSL         	2008	M04	          81	
JTS440000000000000OSL         	2008	M05	          37	
JTS440000000000000OSL         	2008	M06	          49	
JTS440000000000000OSL         	2008	M07	          40	
JTS440000000000000OSL         	2008	M08	          53	
JTS440000000000000OSL         	2008	M09	          44	
JTS440000000000000OSL         	2008	M10	          46	
JTS440000000000000OSL         	2008	M11	          55	
JTS440000000000000OSL         	2008	M12	          40	
JTS440000000000000OSL         	2009	M01	          50	
JTS440000000000000OSL         	2009	M02	          37	
JTS440000000000000OSL         	2009	M03	          51	
JTS440000000000000OSL         	2009	M04	          58	
JTS440000000000000OSL         	2009	M05	          49	
JTS440000000000000OSL         	2009	M06	          41	
JTS440000000000000OSL         	2009	M07	          47	
JTS440000000000000OSL         	2009	M08	          52	
JTS440000000000000OSL         	2009	M09	          49	
JTS440000000000000OSL         	2009	M10	          53	
JTS440000000000000OSL         	2009	M11	          36	
JTS440000000000000OSL         	2009	M12	          44	
JTS440000000000000OSL         	2010	M01	          36	
JTS440000000000000OSL         	2010	M02	          51	
JTS440000000000000OSL         	2010	M03	          26	
JTS440000000000000OSL         	2010	M04	          39	
JTS440000000000000OSL         	2010	M05	          45	
JTS440000000000000OSL         	2010	M06	          46	
JTS440000000000000OSL         	2010	M07	          38	
JTS440000000000000OSL         	2010	M08	          65	
JTS440000000000000OSL         	2010	M09	          38	
JTS440000000000000OSL         	2010	M10	          43	
JTS440000000000000OSL         	2010	M11	          39	
JTS440000000000000OSL         	2010	M12	          37	
JTS440000000000000OSL         	2011	M01	          44	
JTS440000000000000OSL         	2011	M02	          38	
JTS440000000000000OSL         	2011	M03	          34	
JTS440000000000000OSL         	2011	M04	          39	
JTS440000000000000OSL         	2011	M05	          47	
JTS440000000000000OSL         	2011	M06	          45	
JTS440000000000000OSL         	2011	M07	          50	
JTS440000000000000OSL         	2011	M08	          31	
JTS440000000000000OSL         	2011	M09	          40	
JTS440000000000000OSL         	2011	M10	          49	
JTS440000000000000OSL         	2011	M11	          43	
JTS440000000000000OSL         	2011	M12	          35	
JTS440000000000000OSL         	2012	M01	          51	
JTS440000000000000OSL         	2012	M02	          41	
JTS440000000000000OSL         	2012	M03	          50	
JTS440000000000000OSL         	2012	M04	          46	
JTS440000000000000OSL         	2012	M05	          43	
JTS440000000000000OSL         	2012	M06	          49	
JTS440000000000000OSL         	2012	M07	          49	
JTS440000000000000OSL         	2012	M08	          45	
JTS440000000000000OSL         	2012	M09	          53	
JTS440000000000000OSL         	2012	M10	          44	
JTS440000000000000OSL         	2012	M11	          45	
JTS440000000000000OSL         	2012	M12	          73	
JTS440000000000000OSL         	2013	M01	          45	
JTS440000000000000OSL         	2013	M02	          61	
JTS440000000000000OSL         	2013	M03	          42	
JTS440000000000000OSL         	2013	M04	          49	
JTS440000000000000OSL         	2013	M05	          48	
JTS440000000000000OSL         	2013	M06	          46	
JTS440000000000000OSL         	2013	M07	          50	
JTS440000000000000OSL         	2013	M08	          60	
JTS440000000000000OSL         	2013	M09	          51	
JTS440000000000000OSL         	2013	M10	          51	
JTS440000000000000OSL         	2013	M11	          63	
JTS440000000000000OSL         	2013	M12	          54	
JTS440000000000000OSL         	2014	M01	          34	
JTS440000000000000OSL         	2014	M02	          60	
JTS440000000000000OSL         	2014	M03	          83	
JTS440000000000000OSL         	2014	M04	          72	
JTS440000000000000OSL         	2014	M05	          71	
JTS440000000000000OSL         	2014	M06	          72	
JTS440000000000000OSL         	2014	M07	          68	
JTS440000000000000OSL         	2014	M08	          62	
JTS440000000000000OSL         	2014	M09	          80	
JTS440000000000000OSL         	2014	M10	          82	
JTS440000000000000OSL         	2014	M11	          74	
JTS440000000000000OSL         	2014	M12	         100	
JTS440000000000000OSL         	2015	M01	          83	
JTS440000000000000OSL         	2015	M02	          71	
JTS440000000000000OSL         	2015	M03	          75	
JTS440000000000000OSL         	2015	M04	          55	
JTS440000000000000OSL         	2015	M05	          66	
JTS440000000000000OSL         	2015	M06	          68	
JTS440000000000000OSL         	2015	M07	          83	
JTS440000000000000OSL         	2015	M08	          85	
JTS440000000000000OSL         	2015	M09	          79	
JTS440000000000000OSL         	2015	M10	          56	
JTS440000000000000OSL         	2015	M11	          78	
JTS440000000000000OSL         	2015	M12	          61	
JTS440000000000000OSL         	2016	M01	          65	
JTS440000000000000OSL         	2016	M02	          89	
JTS440000000000000OSL         	2016	M03	          68	
JTS440000000000000OSL         	2016	M04	          65	
JTS440000000000000OSL         	2016	M05	          59	
JTS440000000000000OSL         	2016	M06	          54	
JTS440000000000000OSL         	2016	M07	          53	
JTS440000000000000OSL         	2016	M08	          58	
JTS440000000000000OSL         	2016	M09	          49	
JTS440000000000000OSL         	2016	M10	          80	
JTS440000000000000OSL         	2016	M11	          48	
JTS440000000000000OSL         	2016	M12	          60	
JTS440000000000000OSL         	2017	M01	          42	
JTS440000000000000OSL         	2017	M02	          51	
JTS440000000000000OSL         	2017	M03	          57	
JTS440000000000000OSL         	2017	M04	          65	
JTS440000000000000OSL         	2017	M05	          68	
JTS440000000000000OSL         	2017	M06	          62	
JTS440000000000000OSL         	2017	M07	          54	
JTS440000000000000OSL         	2017	M08	          36	
JTS440000000000000OSL         	2017	M09	          55	
JTS440000000000000OSL         	2017	M10	          51	
JTS440000000000000OSL         	2017	M11	          50	
JTS440000000000000OSL         	2017	M12	          34	
JTS440000000000000OSL         	2018	M01	          54	
JTS440000000000000OSL         	2018	M02	          47	
JTS440000000000000OSL         	2018	M03	          81	
JTS440000000000000OSL         	2018	M04	          50	
JTS440000000000000OSL         	2018	M05	          45	
JTS440000000000000OSL         	2018	M06	          38	
JTS440000000000000OSL         	2018	M07	          38	
JTS440000000000000OSL         	2018	M08	          39	
JTS440000000000000OSL         	2018	M09	          37	
JTS440000000000000OSL         	2018	M10	          34	
JTS440000000000000OSL         	2018	M11	          39	
JTS440000000000000OSL         	2018	M12	          42	
JTS440000000000000OSL         	2019	M01	          42	
JTS440000000000000OSL         	2019	M02	          37	
JTS440000000000000OSL         	2019	M03	          31	
JTS440000000000000OSL         	2019	M04	          22	
JTS440000000000000OSL         	2019	M05	          33	
JTS440000000000000OSL         	2019	M06	          44	
JTS440000000000000OSL         	2019	M07	          47	
JTS440000000000000OSL         	2019	M08	          36	
JTS440000000000000OSL         	2019	M09	          44	
JTS440000000000000OSL         	2019	M10	          42	
JTS440000000000000OSL         	2019	M11	          54	
JTS440000000000000OSL         	2019	M12	          38	
JTS440000000000000OSL         	2020	M01	          40	
JTS440000000000000OSL         	2020	M02	          42	
JTS440000000000000OSL         	2020	M03	          42	
JTS440000000000000OSL         	2020	M04	          21	
JTS440000000000000OSL         	2020	M05	           3	
JTS440000000000000OSL         	2020	M06	          27	
JTS440000000000000OSL         	2020	M07	          22	
JTS440000000000000OSL         	2020	M08	          23	
JTS440000000000000OSL         	2020	M09	          28	P
JTS440000000000000OSR         	2000	M12	         0.2	
JTS440000000000000OSR         	2001	M01	         0.5	
JTS440000000000000OSR         	2001	M02	         0.3	
JTS440000000000000OSR         	2001	M03	         0.3	
JTS440000000000000OSR         	2001	M04	         0.4	
JTS440000000000000OSR         	2001	M05	         0.3	
JTS440000000000000OSR         	2001	M06	         0.2	
JTS440000000000000OSR         	2001	M07	         0.3	
JTS440000000000000OSR         	2001	M08	         0.2	
JTS440000000000000OSR         	2001	M09	         0.3	
JTS440000000000000OSR         	2001	M10	         0.3	
JTS440000000000000OSR         	2001	M11	         0.2	
JTS440000000000000OSR         	2001	M12	         0.3	
JTS440000000000000OSR         	2002	M01	         0.2	
JTS440000000000000OSR         	2002	M02	         0.3	
JTS440000000000000OSR         	2002	M03	         0.2	
JTS440000000000000OSR         	2002	M04	         0.3	
JTS440000000000000OSR         	2002	M05	         0.2	
JTS440000000000000OSR         	2002	M06	         0.3	
JTS440000000000000OSR         	2002	M07	         0.4	
JTS440000000000000OSR         	2002	M08	         0.4	
JTS440000000000000OSR         	2002	M09	         0.3	
JTS440000000000000OSR         	2002	M10	         0.2	
JTS440000000000000OSR         	2002	M11	         0.3	
JTS440000000000000OSR         	2002	M12	         0.3	
JTS440000000000000OSR         	2003	M01	         0.4	
JTS440000000000000OSR         	2003	M02	         0.4	
JTS440000000000000OSR         	2003	M03	         0.3	
JTS440000000000000OSR         	2003	M04	         0.1	
JTS440000000000000OSR         	2003	M05	         0.3	
JTS440000000000000OSR         	2003	M06	         0.3	
JTS440000000000000OSR         	2003	M07	         0.2	
JTS440000000000000OSR         	2003	M08	         0.2	
JTS440000000000000OSR         	2003	M09	         0.3	
JTS440000000000000OSR         	2003	M10	         0.3	
JTS440000000000000OSR         	2003	M11	         0.3	
JTS440000000000000OSR         	2003	M12	         0.3	
JTS440000000000000OSR         	2004	M01	         0.3	
JTS440000000000000OSR         	2004	M02	         0.2	
JTS440000000000000OSR         	2004	M03	         0.4	
JTS440000000000000OSR         	2004	M04	         0.2	
JTS440000000000000OSR         	2004	M05	         0.3	
JTS440000000000000OSR         	2004	M06	         0.4	
JTS440000000000000OSR         	2004	M07	         0.4	
JTS440000000000000OSR         	2004	M08	         0.4	
JTS440000000000000OSR         	2004	M09	         0.2	
JTS440000000000000OSR         	2004	M10	         0.4	
JTS440000000000000OSR         	2004	M11	         0.4	
JTS440000000000000OSR         	2004	M12	         0.3	
JTS440000000000000OSR         	2005	M01	         0.2	
JTS440000000000000OSR         	2005	M02	         0.3	
JTS440000000000000OSR         	2005	M03	         0.3	
JTS440000000000000OSR         	2005	M04	         0.3	
JTS440000000000000OSR         	2005	M05	         0.2	
JTS440000000000000OSR         	2005	M06	         0.2	
JTS440000000000000OSR         	2005	M07	         0.3	
JTS440000000000000OSR         	2005	M08	         0.3	
JTS440000000000000OSR         	2005	M09	         0.2	
JTS440000000000000OSR         	2005	M10	         0.2	
JTS440000000000000OSR         	2005	M11	         0.2	
JTS440000000000000OSR         	2005	M12	         0.4	
JTS440000000000000OSR         	2006	M01	         0.3	
JTS440000000000000OSR         	2006	M02	         0.3	
JTS440000000000000OSR         	2006	M03	         0.3	
JTS440000000000000OSR         	2006	M04	         0.3	
JTS440000000000000OSR         	2006	M05	         0.4	
JTS440000000000000OSR         	2006	M06	         0.4	
JTS440000000000000OSR         	2006	M07	         0.4	
JTS440000000000000OSR         	2006	M08	         0.3	
JTS440000000000000OSR         	2006	M09	         0.4	
JTS440000000000000OSR         	2006	M10	         0.4	
JTS440000000000000OSR         	2006	M11	         0.4	
JTS440000000000000OSR         	2006	M12	         0.4	
JTS440000000000000OSR         	2007	M01	         0.5	
JTS440000000000000OSR         	2007	M02	         0.3	
JTS440000000000000OSR         	2007	M03	         0.3	
JTS440000000000000OSR         	2007	M04	         0.3	
JTS440000000000000OSR         	2007	M05	         0.2	
JTS440000000000000OSR         	2007	M06	         0.4	
JTS440000000000000OSR         	2007	M07	         0.3	
JTS440000000000000OSR         	2007	M08	         0.3	
JTS440000000000000OSR         	2007	M09	         0.3	
JTS440000000000000OSR         	2007	M10	         0.2	
JTS440000000000000OSR         	2007	M11	         0.4	
JTS440000000000000OSR         	2007	M12	         0.4	
JTS440000000000000OSR         	2008	M01	         0.3	
JTS440000000000000OSR         	2008	M02	         0.4	
JTS440000000000000OSR         	2008	M03	         0.4	
JTS440000000000000OSR         	2008	M04	         0.5	
JTS440000000000000OSR         	2008	M05	         0.2	
JTS440000000000000OSR         	2008	M06	         0.3	
JTS440000000000000OSR         	2008	M07	         0.3	
JTS440000000000000OSR         	2008	M08	         0.3	
JTS440000000000000OSR         	2008	M09	         0.3	
JTS440000000000000OSR         	2008	M10	         0.3	
JTS440000000000000OSR         	2008	M11	         0.4	
JTS440000000000000OSR         	2008	M12	         0.3	
JTS440000000000000OSR         	2009	M01	         0.3	
JTS440000000000000OSR         	2009	M02	         0.3	
JTS440000000000000OSR         	2009	M03	         0.3	
JTS440000000000000OSR         	2009	M04	         0.4	
JTS440000000000000OSR         	2009	M05	         0.3	
JTS440000000000000OSR         	2009	M06	         0.3	
JTS440000000000000OSR         	2009	M07	         0.3	
JTS440000000000000OSR         	2009	M08	         0.4	
JTS440000000000000OSR         	2009	M09	         0.3	
JTS440000000000000OSR         	2009	M10	         0.4	
JTS440000000000000OSR         	2009	M11	         0.3	
JTS440000000000000OSR         	2009	M12	         0.3	
JTS440000000000000OSR         	2010	M01	         0.3	
JTS440000000000000OSR         	2010	M02	         0.4	
JTS440000000000000OSR         	2010	M03	         0.2	
JTS440000000000000OSR         	2010	M04	         0.3	
JTS440000000000000OSR         	2010	M05	         0.3	
JTS440000000000000OSR         	2010	M06	         0.3	
JTS440000000000000OSR         	2010	M07	         0.3	
JTS440000000000000OSR         	2010	M08	         0.4	
JTS440000000000000OSR         	2010	M09	         0.3	
JTS440000000000000OSR         	2010	M10	         0.3	
JTS440000000000000OSR         	2010	M11	         0.3	
JTS440000000000000OSR         	2010	M12	         0.3	
JTS440000000000000OSR         	2011	M01	         0.3	
JTS440000000000000OSR         	2011	M02	         0.3	
JTS440000000000000OSR         	2011	M03	         0.2	
JTS440000000000000OSR         	2011	M04	         0.3	
JTS440000000000000OSR         	2011	M05	         0.3	
JTS440000000000000OSR         	2011	M06	         0.3	
JTS440000000000000OSR         	2011	M07	         0.3	
JTS440000000000000OSR         	2011	M08	         0.2	
JTS440000000000000OSR         	2011	M09	         0.3	
JTS440000000000000OSR         	2011	M10	         0.3	
JTS440000000000000OSR         	2011	M11	         0.3	
JTS440000000000000OSR         	2011	M12	         0.2	
JTS440000000000000OSR         	2012	M01	         0.3	
JTS440000000000000OSR         	2012	M02	         0.3	
JTS440000000000000OSR         	2012	M03	         0.3	
JTS440000000000000OSR         	2012	M04	         0.3	
JTS440000000000000OSR         	2012	M05	         0.3	
JTS440000000000000OSR         	2012	M06	         0.3	
JTS440000000000000OSR         	2012	M07	         0.3	
JTS440000000000000OSR         	2012	M08	         0.3	
JTS440000000000000OSR         	2012	M09	         0.4	
JTS440000000000000OSR         	2012	M10	         0.3	
JTS440000000000000OSR         	2012	M11	         0.3	
JTS440000000000000OSR         	2012	M12	         0.5	
JTS440000000000000OSR         	2013	M01	         0.3	
JTS440000000000000OSR         	2013	M02	         0.4	
JTS440000000000000OSR         	2013	M03	         0.3	
JTS440000000000000OSR         	2013	M04	         0.3	
JTS440000000000000OSR         	2013	M05	         0.3	
JTS440000000000000OSR         	2013	M06	         0.3	
JTS440000000000000OSR         	2013	M07	         0.3	
JTS440000000000000OSR         	2013	M08	         0.4	
JTS440000000000000OSR         	2013	M09	         0.3	
JTS440000000000000OSR         	2013	M10	         0.3	
JTS440000000000000OSR         	2013	M11	         0.4	
JTS440000000000000OSR         	2013	M12	         0.4	
JTS440000000000000OSR         	2014	M01	         0.2	
JTS440000000000000OSR         	2014	M02	         0.4	
JTS440000000000000OSR         	2014	M03	         0.5	
JTS440000000000000OSR         	2014	M04	         0.5	
JTS440000000000000OSR         	2014	M05	         0.5	
JTS440000000000000OSR         	2014	M06	         0.5	
JTS440000000000000OSR         	2014	M07	         0.4	
JTS440000000000000OSR         	2014	M08	         0.4	
JTS440000000000000OSR         	2014	M09	         0.5	
JTS440000000000000OSR         	2014	M10	         0.5	
JTS440000000000000OSR         	2014	M11	         0.5	
JTS440000000000000OSR         	2014	M12	         0.6	
JTS440000000000000OSR         	2015	M01	         0.5	
JTS440000000000000OSR         	2015	M02	         0.5	
JTS440000000000000OSR         	2015	M03	         0.5	
JTS440000000000000OSR         	2015	M04	         0.4	
JTS440000000000000OSR         	2015	M05	         0.4	
JTS440000000000000OSR         	2015	M06	         0.4	
JTS440000000000000OSR         	2015	M07	         0.5	
JTS440000000000000OSR         	2015	M08	         0.5	
JTS440000000000000OSR         	2015	M09	         0.5	
JTS440000000000000OSR         	2015	M10	         0.4	
JTS440000000000000OSR         	2015	M11	         0.5	
JTS440000000000000OSR         	2015	M12	         0.4	
JTS440000000000000OSR         	2016	M01	         0.4	
JTS440000000000000OSR         	2016	M02	         0.6	
JTS440000000000000OSR         	2016	M03	         0.4	
JTS440000000000000OSR         	2016	M04	         0.4	
JTS440000000000000OSR         	2016	M05	         0.4	
JTS440000000000000OSR         	2016	M06	         0.3	
JTS440000000000000OSR         	2016	M07	         0.3	
JTS440000000000000OSR         	2016	M08	         0.4	
JTS440000000000000OSR         	2016	M09	         0.3	
JTS440000000000000OSR         	2016	M10	         0.5	
JTS440000000000000OSR         	2016	M11	         0.3	
JTS440000000000000OSR         	2016	M12	         0.4	
JTS440000000000000OSR         	2017	M01	         0.3	
JTS440000000000000OSR         	2017	M02	         0.3	
JTS440000000000000OSR         	2017	M03	         0.4	
JTS440000000000000OSR         	2017	M04	         0.4	
JTS440000000000000OSR         	2017	M05	         0.4	
JTS440000000000000OSR         	2017	M06	         0.4	
JTS440000000000000OSR         	2017	M07	         0.3	
JTS440000000000000OSR         	2017	M08	         0.2	
JTS440000000000000OSR         	2017	M09	         0.3	
JTS440000000000000OSR         	2017	M10	         0.3	
JTS440000000000000OSR         	2017	M11	         0.3	
JTS440000000000000OSR         	2017	M12	         0.2	
JTS440000000000000OSR         	2018	M01	         0.3	
JTS440000000000000OSR         	2018	M02	         0.3	
JTS440000000000000OSR         	2018	M03	         0.5	
JTS440000000000000OSR         	2018	M04	         0.3	
JTS440000000000000OSR         	2018	M05	         0.3	
JTS440000000000000OSR         	2018	M06	         0.2	
JTS440000000000000OSR         	2018	M07	         0.2	
JTS440000000000000OSR         	2018	M08	         0.2	
JTS440000000000000OSR         	2018	M09	         0.2	
JTS440000000000000OSR         	2018	M10	         0.2	
JTS440000000000000OSR         	2018	M11	         0.3	
JTS440000000000000OSR         	2018	M12	         0.3	
JTS440000000000000OSR         	2019	M01	         0.3	
JTS440000000000000OSR         	2019	M02	         0.2	
JTS440000000000000OSR         	2019	M03	         0.2	
JTS440000000000000OSR         	2019	M04	         0.1	
JTS440000000000000OSR         	2019	M05	         0.2	
JTS440000000000000OSR         	2019	M06	         0.3	
JTS440000000000000OSR         	2019	M07	         0.3	
JTS440000000000000OSR         	2019	M08	         0.2	
JTS440000000000000OSR         	2019	M09	         0.3	
JTS440000000000000OSR         	2019	M10	         0.3	
JTS440000000000000OSR         	2019	M11	         0.3	
JTS440000000000000OSR         	2019	M12	         0.2	
JTS440000000000000OSR         	2020	M01	         0.3	
JTS440000000000000OSR         	2020	M02	         0.3	
JTS440000000000000OSR         	2020	M03	         0.3	
JTS440000000000000OSR         	2020	M04	         0.2	
JTS440000000000000OSR         	2020	M05	         0.0	
JTS440000000000000OSR         	2020	M06	         0.2	
JTS440000000000000OSR         	2020	M07	         0.1	
JTS440000000000000OSR         	2020	M08	         0.2	
JTS440000000000000OSR         	2020	M09	         0.2	P
JTS480099000000000OSL         	2000	M12	          31	
JTS480099000000000OSL         	2001	M01	          19	
JTS480099000000000OSL         	2001	M02	           9	
JTS480099000000000OSL         	2001	M03	          11	
JTS480099000000000OSL         	2001	M04	          14	
JTS480099000000000OSL         	2001	M05	           9	
JTS480099000000000OSL         	2001	M06	           8	
JTS480099000000000OSL         	2001	M07	          18	
JTS480099000000000OSL         	2001	M08	          13	
JTS480099000000000OSL         	2001	M09	          13	
JTS480099000000000OSL         	2001	M10	          22	
JTS480099000000000OSL         	2001	M11	          17	
JTS480099000000000OSL         	2001	M12	          14	
JTS480099000000000OSL         	2002	M01	          21	
JTS480099000000000OSL         	2002	M02	           8	
JTS480099000000000OSL         	2002	M03	          13	
JTS480099000000000OSL         	2002	M04	          13	
JTS480099000000000OSL         	2002	M05	          11	
JTS480099000000000OSL         	2002	M06	          13	
JTS480099000000000OSL         	2002	M07	          15	
JTS480099000000000OSL         	2002	M08	          19	
JTS480099000000000OSL         	2002	M09	          16	
JTS480099000000000OSL         	2002	M10	          15	
JTS480099000000000OSL         	2002	M11	          16	
JTS480099000000000OSL         	2002	M12	          19	
JTS480099000000000OSL         	2003	M01	          34	
JTS480099000000000OSL         	2003	M02	          20	
JTS480099000000000OSL         	2003	M03	          18	
JTS480099000000000OSL         	2003	M04	          23	
JTS480099000000000OSL         	2003	M05	          14	
JTS480099000000000OSL         	2003	M06	          19	
JTS480099000000000OSL         	2003	M07	          21	
JTS480099000000000OSL         	2003	M08	          10	
JTS480099000000000OSL         	2003	M09	          20	
JTS480099000000000OSL         	2003	M10	          15	
JTS480099000000000OSL         	2003	M11	          18	
JTS480099000000000OSL         	2003	M12	          14	
JTS480099000000000OSL         	2004	M01	          29	
JTS480099000000000OSL         	2004	M02	          12	
JTS480099000000000OSL         	2004	M03	           8	
JTS480099000000000OSL         	2004	M04	          24	
JTS480099000000000OSL         	2004	M05	          11	
JTS480099000000000OSL         	2004	M06	          15	
JTS480099000000000OSL         	2004	M07	          17	
JTS480099000000000OSL         	2004	M08	          13	
JTS480099000000000OSL         	2004	M09	          15	
JTS480099000000000OSL         	2004	M10	          13	
JTS480099000000000OSL         	2004	M11	          14	
JTS480099000000000OSL         	2004	M12	          13	
JTS480099000000000OSL         	2005	M01	          21	
JTS480099000000000OSL         	2005	M02	          18	
JTS480099000000000OSL         	2005	M03	          12	
JTS480099000000000OSL         	2005	M04	          24	
JTS480099000000000OSL         	2005	M05	          14	
JTS480099000000000OSL         	2005	M06	          19	
JTS480099000000000OSL         	2005	M07	          13	
JTS480099000000000OSL         	2005	M08	          12	
JTS480099000000000OSL         	2005	M09	          10	
JTS480099000000000OSL         	2005	M10	          14	
JTS480099000000000OSL         	2005	M11	          13	
JTS480099000000000OSL         	2005	M12	          28	
JTS480099000000000OSL         	2006	M01	          23	
JTS480099000000000OSL         	2006	M02	          11	
JTS480099000000000OSL         	2006	M03	          17	
JTS480099000000000OSL         	2006	M04	          27	
JTS480099000000000OSL         	2006	M05	          21	
JTS480099000000000OSL         	2006	M06	          24	
JTS480099000000000OSL         	2006	M07	          18	
JTS480099000000000OSL         	2006	M08	          21	
JTS480099000000000OSL         	2006	M09	          16	
JTS480099000000000OSL         	2006	M10	          20	
JTS480099000000000OSL         	2006	M11	           9	
JTS480099000000000OSL         	2006	M12	          13	
JTS480099000000000OSL         	2007	M01	          22	
JTS480099000000000OSL         	2007	M02	          17	
JTS480099000000000OSL         	2007	M03	          25	
JTS480099000000000OSL         	2007	M04	          16	
JTS480099000000000OSL         	2007	M05	          14	
JTS480099000000000OSL         	2007	M06	          17	
JTS480099000000000OSL         	2007	M07	          15	
JTS480099000000000OSL         	2007	M08	          20	
JTS480099000000000OSL         	2007	M09	          14	
JTS480099000000000OSL         	2007	M10	          19	
JTS480099000000000OSL         	2007	M11	           6	
JTS480099000000000OSL         	2007	M12	          17	
JTS480099000000000OSL         	2008	M01	          11	
JTS480099000000000OSL         	2008	M02	          10	
JTS480099000000000OSL         	2008	M03	           9	
JTS480099000000000OSL         	2008	M04	           8	
JTS480099000000000OSL         	2008	M05	          10	
JTS480099000000000OSL         	2008	M06	           8	
JTS480099000000000OSL         	2008	M07	          19	
JTS480099000000000OSL         	2008	M08	          23	
JTS480099000000000OSL         	2008	M09	          21	
JTS480099000000000OSL         	2008	M10	          20	
JTS480099000000000OSL         	2008	M11	          16	
JTS480099000000000OSL         	2008	M12	          18	
JTS480099000000000OSL         	2009	M01	          26	
JTS480099000000000OSL         	2009	M02	          10	
JTS480099000000000OSL         	2009	M03	          11	
JTS480099000000000OSL         	2009	M04	          13	
JTS480099000000000OSL         	2009	M05	           7	
JTS480099000000000OSL         	2009	M06	           8	
JTS480099000000000OSL         	2009	M07	          16	
JTS480099000000000OSL         	2009	M08	           8	
JTS480099000000000OSL         	2009	M09	          15	
JTS480099000000000OSL         	2009	M10	          17	
JTS480099000000000OSL         	2009	M11	           7	
JTS480099000000000OSL         	2009	M12	          12	
JTS480099000000000OSL         	2010	M01	          26	
JTS480099000000000OSL         	2010	M02	           8	
JTS480099000000000OSL         	2010	M03	          15	
JTS480099000000000OSL         	2010	M04	          10	
JTS480099000000000OSL         	2010	M05	          18	
JTS480099000000000OSL         	2010	M06	          21	
JTS480099000000000OSL         	2010	M07	          22	
JTS480099000000000OSL         	2010	M08	          17	
JTS480099000000000OSL         	2010	M09	          19	
JTS480099000000000OSL         	2010	M10	          11	
JTS480099000000000OSL         	2010	M11	          13	
JTS480099000000000OSL         	2010	M12	          15	
JTS480099000000000OSL         	2011	M01	          18	
JTS480099000000000OSL         	2011	M02	           9	
JTS480099000000000OSL         	2011	M03	          14	
JTS480099000000000OSL         	2011	M04	          19	
JTS480099000000000OSL         	2011	M05	          18	
JTS480099000000000OSL         	2011	M06	          16	
JTS480099000000000OSL         	2011	M07	          22	
JTS480099000000000OSL         	2011	M08	          20	
JTS480099000000000OSL         	2011	M09	          23	
JTS480099000000000OSL         	2011	M10	          17	
JTS480099000000000OSL         	2011	M11	          12	
JTS480099000000000OSL         	2011	M12	          16	
JTS480099000000000OSL         	2012	M01	          13	
JTS480099000000000OSL         	2012	M02	          18	
JTS480099000000000OSL         	2012	M03	          20	
JTS480099000000000OSL         	2012	M04	          29	
JTS480099000000000OSL         	2012	M05	          15	
JTS480099000000000OSL         	2012	M06	          24	
JTS480099000000000OSL         	2012	M07	          15	
JTS480099000000000OSL         	2012	M08	          16	
JTS480099000000000OSL         	2012	M09	          18	
JTS480099000000000OSL         	2012	M10	          19	
JTS480099000000000OSL         	2012	M11	          23	
JTS480099000000000OSL         	2012	M12	           8	
JTS480099000000000OSL         	2013	M01	          22	
JTS480099000000000OSL         	2013	M02	          20	
JTS480099000000000OSL         	2013	M03	          28	
JTS480099000000000OSL         	2013	M04	          11	
JTS480099000000000OSL         	2013	M05	          15	
JTS480099000000000OSL         	2013	M06	          18	
JTS480099000000000OSL         	2013	M07	          23	
JTS480099000000000OSL         	2013	M08	          17	
JTS480099000000000OSL         	2013	M09	          17	
JTS480099000000000OSL         	2013	M10	          19	
JTS480099000000000OSL         	2013	M11	          12	
JTS480099000000000OSL         	2013	M12	           8	
JTS480099000000000OSL         	2014	M01	          15	
JTS480099000000000OSL         	2014	M02	          21	
JTS480099000000000OSL         	2014	M03	          21	
JTS480099000000000OSL         	2014	M04	          15	
JTS480099000000000OSL         	2014	M05	          19	
JTS480099000000000OSL         	2014	M06	          17	
JTS480099000000000OSL         	2014	M07	          15	
JTS480099000000000OSL         	2014	M08	          18	
JTS480099000000000OSL         	2014	M09	          17	
JTS480099000000000OSL         	2014	M10	          17	
JTS480099000000000OSL         	2014	M11	          14	
JTS480099000000000OSL         	2014	M12	          17	
JTS480099000000000OSL         	2015	M01	          15	
JTS480099000000000OSL         	2015	M02	          12	
JTS480099000000000OSL         	2015	M03	          16	
JTS480099000000000OSL         	2015	M04	          20	
JTS480099000000000OSL         	2015	M05	          19	
JTS480099000000000OSL         	2015	M06	          17	
JTS480099000000000OSL         	2015	M07	          21	
JTS480099000000000OSL         	2015	M08	          17	
JTS480099000000000OSL         	2015	M09	          18	
JTS480099000000000OSL         	2015	M10	          17	
JTS480099000000000OSL         	2015	M11	           9	
JTS480099000000000OSL         	2015	M12	          12	
JTS480099000000000OSL         	2016	M01	          20	
JTS480099000000000OSL         	2016	M02	          13	
JTS480099000000000OSL         	2016	M03	          16	
JTS480099000000000OSL         	2016	M04	          17	
JTS480099000000000OSL         	2016	M05	          14	
JTS480099000000000OSL         	2016	M06	          12	
JTS480099000000000OSL         	2016	M07	          14	
JTS480099000000000OSL         	2016	M08	          21	
JTS480099000000000OSL         	2016	M09	          22	
JTS480099000000000OSL         	2016	M10	          19	
JTS480099000000000OSL         	2016	M11	          22	
JTS480099000000000OSL         	2016	M12	          17	
JTS480099000000000OSL         	2017	M01	          12	
JTS480099000000000OSL         	2017	M02	          12	
JTS480099000000000OSL         	2017	M03	          16	
JTS480099000000000OSL         	2017	M04	          13	
JTS480099000000000OSL         	2017	M05	          13	
JTS480099000000000OSL         	2017	M06	          13	
